2025-04-24T22:45:21
Configurations(Methods):
Name,Touch Interfaces
config01,"Slider00, TS15, TS14, TS13, TS12, TS01"
Logs:
"config01:Slider00:Status",Threshold,Resolution,TS15:Measurement Value,TS14:Measurement Value,TS13:Measurement Value,TS12:Measurement Value,TS01:Measurement Value
65535,909,100,11447,11440,11468,11415,11502
65535,909,100,11465,11437,11475,11425,11475
65535,909,100,11453,11444,11436,11430,11481
65535,909,100,11471,11438,11440,11444,11500
65535,909,100,11451,11436,11439,11450,11504
65535,909,100,11455,11437,11417,11452,11506
65535,909,100,11468,11437,11426,11431,11508
65535,909,100,11459,11438,11432,11433,11498
65535,909,100,11451,11433,11426,11415,11495
65535,909,100,11451,11429,11432,11393,11501
65535,909,100,11439,11423,11444,11380,11508
65535,909,100,11442,11421,11442,11373,11512
65535,909,100,11449,11419,11426,11394,11501
65535,909,100,11454,11422,11425,11409,11506
65535,909,100,11465,11433,11403,11424,11503
65535,909,100,11466,11444,11430,11411,11524
65535,909,100,11466,11455,11448,11427,11489
65535,909,100,11479,11457,11466,11444,11508
65535,909,100,11474,11461,11463,11426,11493
65535,909,100,11476,11454,11473,11445,11495
65535,909,100,11463,11454,11482,11454,11506
65535,909,100,11468,11459,11491,11461,11515
65535,909,100,11472,11455,11489,11468,11516
65535,909,100,11485,11447,11458,11445,11517
65535,909,100,11473,11433,11438,11447,11515
65535,909,100,11461,11430,11435,11425,11507
65535,909,100,11465,11429,11419,11428,11507
65535,909,100,11462,11428,11421,11400,11505
65535,909,100,11456,11435,11434,11384,11513
65535,909,100,11458,11436,11455,11377,11510
65535,909,100,11443,11445,11456,11392,11475
65535,909,100,11461,11436,11453,11388,11454
65535,909,100,11453,11429,11463,11382,11471
65535,909,100,11465,11442,11483,11392,11504
65535,909,100,11477,11432,11479,11380,11511
65535,909,100,11468,11438,11479,11396,11507
65535,909,100,11478,11492,11480,11388,11505
65535,909,100,11457,11478,11466,11407,11511
65535,909,100,11449,11474,11467,11407,11511
65535,909,100,11456,11467,11473,11415,11514
65535,909,100,11461,11457,11471,11403,11522
65535,909,100,11459,11455,11464,11420,11525
65535,909,100,11452,11453,11451,11399,11538
65535,909,100,11442,11459,11457,11383,11537
65535,909,100,11433,11454,11464,11398,11509
65535,909,100,11432,11452,11437,11416,11529
65535,909,100,11455,11447,11418,11435,11539
65535,909,100,11451,11462,11437,11413,11551
65535,909,100,11439,11458,11450,11426,11558
65535,909,100,11455,11462,11459,11445,11566
65535,909,100,11449,11464,11465,11425,11562
65535,909,100,11452,11455,11465,11442,11569
65535,909,100,11450,11462,11447,11427,11579
65535,909,100,11456,11463,11436,11439,11586
65535,909,100,11472,11462,11452,11444,11588
65535,909,100,11465,11466,11452,11459,11571
65535,909,100,11478,11460,11459,11475,11551
65535,909,100,11463,11456,11468,11471,11570
65535,909,100,11475,11455,11444,11446,11587
65535,909,100,11472,11454,11457,11457,11601
65535,909,100,11482,11451,11462,11474,11622
65535,909,100,11481,11447,11440,11455,11623
65535,909,100,11458,11458,11445,11466,11623
65535,909,100,11449,11513,11457,11477,11638
65535,909,100,11454,11499,11477,11475,11647
65535,909,100,11478,11489,11489,11465,11671
65535,909,100,11471,11482,11493,11472,11678
65535,909,100,11471,11484,11470,11481,11686
65535,909,100,11480,11481,11441,11491,11695
65535,909,100,11478,11480,11452,11476,11698
65535,909,100,11480,11483,11465,11489,11712
65535,909,100,11474,11487,11483,11490,11718
65535,909,100,11473,11483,11494,11502,11736
65535,909,100,11483,11472,11507,11482,11763
65535,909,100,11498,11477,11485,11494,11774
65535,909,100,11502,11486,11491,11490,11799
65535,909,100,11507,11490,11510,11497,11815
65535,909,100,11503,11534,11510,11474,11837
65535,909,100,11502,11519,11506,11458,11840
65535,909,100,11505,11512,11501,11471,11819
65535,909,100,11490,11510,11511,11495,11887
65535,909,100,11499,11509,11516,11499,11893
65535,909,100,11504,11502,11522,11481,11926
100,909,100,11504,11500,11516,11456,11954
100,909,100,11503,11541,11493,11467,11985
100,909,100,11505,11526,11505,11481,11992
99,909,100,11497,11525,11482,11498,12004
100,909,100,11504,11527,11504,11507,12042
100,909,100,11498,11530,11505,11504,12045
100,909,100,11509,11520,11511,11504,12059
100,909,100,11507,11505,11512,11508,12109
100,909,100,11492,11499,11520,11522,12207
99,909,100,11483,11503,11499,11530,12210
100,909,100,11501,11492,11511,11501,12238
100,909,100,11512,11494,11507,11514,12242
99,909,100,11503,11509,11516,11528,12264
100,909,100,11503,11506,11500,11504,12286
100,909,100,11493,11511,11518,11488,12319
100,909,100,11501,11505,11526,11496,12333
100,909,100,11506,11484,11532,11492,12383
100,909,100,11516,11486,11539,11481,12412
100,909,100,11501,11497,11508,11470,12430
100,909,100,11513,11491,11490,11499,12450
100,909,100,11523,11504,11507,11493,12480
100,909,100,11534,11508,11514,11505,12494
100,909,100,11518,11503,11524,11515,12465
99,909,100,11513,11497,11516,11537,12470
99,909,100,11530,11504,11518,11536,12481
100,909,100,11516,11512,11527,11513,12504
100,909,100,11524,11507,11535,11498,12492
100,909,100,11529,11499,11541,11494,12525
100,909,100,11537,11511,11507,11481,12554
100,909,100,11516,11513,11514,11509,12579
99,909,100,11515,11553,11504,11515,12615
100,909,100,11524,11554,11522,11502,12641
100,909,100,11519,11550,11538,11515,12673
100,909,100,11506,11536,11545,11526,12697
100,909,100,11517,11531,11559,11542,12725
100,909,100,11497,11527,11563,11539,12753
100,909,100,11503,11532,11554,11524,12775
100,909,100,11496,11529,11526,11515,12797
99,909,100,11501,11523,11496,11528,12806
99,909,100,11496,11514,11509,11539,12817
99,909,100,11506,11513,11522,11544,12836
99,909,100,11492,11514,11524,11554,12854
99,909,100,11487,11505,11532,11554,12849
100,909,100,11473,11503,11533,11525,12866
99,909,100,11488,11504,11512,11550,12845
99,909,100,11481,11504,11518,11563,12858
99,909,100,11478,11498,11529,11563,12877
99,909,100,11471,11495,11510,11545,12871
99,909,100,11476,11488,11526,11556,12908
99,909,100,11478,11495,11532,11564,12936
100,909,100,11487,11495,11539,11542,12968
99,909,100,11487,11492,11512,11553,12955
99,909,100,11497,11492,11523,11555,12932
99,909,100,11478,11495,11513,11568,12929
99,909,100,11486,11503,11508,11541,12967
99,909,100,11495,11503,11537,11558,12992
99,909,100,11497,11503,11534,11573,13014
100,909,100,11506,11507,11549,11555,13035
100,909,100,11516,11511,11564,11543,13053
100,909,100,11521,11519,11563,11552,13075
100,909,100,11509,11525,11574,11539,13082
100,909,100,11518,11527,11581,11531,13099
100,909,100,11511,11526,11590,11554,13113
100,909,100,11533,11518,11591,11559,13085
100,909,100,11515,11510,11582,11576,13098
100,909,100,11498,11522,11577,11582,13131
100,909,100,11506,11526,11552,11566,13139
99,909,100,11513,11515,11550,11576,13150
99,909,100,11520,11510,11532,11562,13169
99,909,100,11528,11513,11544,11571,13179
100,909,100,11519,11506,11549,11562,13166
100,909,100,11522,11487,11533,11546,13160
100,909,100,11519,11492,11542,11530,13200
100,909,100,11520,11491,11549,11526,13230
100,909,100,11506,11504,11551,11546,13215
100,909,100,11520,11514,11554,11550,13211
100,909,100,11517,11517,11562,11574,13234
100,909,100,11501,11519,11564,11566,13256
100,909,100,11503,11567,11568,11578,13270
100,909,100,11500,11560,11567,11570,13293
99,909,100,11508,11553,11547,11588,13305
99,909,100,11515,11543,11542,11599,13316
99,909,100,11511,11528,11539,11596,13317
99,909,100,11509,11523,11555,11579,13351
99,909,100,11496,11520,11536,11586,13358
99,909,100,11503,11518,11525,11608,13367
99,909,100,11517,11516,11542,11620,13373
99,909,100,11503,11520,11554,11630,13382
99,909,100,11502,11518,11527,11605,13388
99,909,100,11515,11522,11535,11587,13397
99,909,100,11524,11512,11521,11602,13365
99,909,100,11533,11513,11534,11589,13375
99,909,100,11540,11512,11519,11583,13391
99,909,100,11548,11509,11507,11575,13395
99,909,100,11532,11504,11527,11591,13392
99,909,100,11530,11510,11536,11592,13403
99,909,100,11521,11510,11546,11591,13378
99,909,100,11511,11512,11524,11610,13359
99,909,100,11513,11512,11539,11601,13347
99,909,100,11500,11513,11558,11628,13382
99,909,100,11511,11509,11577,11642,13404
99,909,100,11517,11506,11565,11655,13425
99,909,100,11495,11510,11558,11662,13412
99,909,100,11491,11513,11538,11686,13384
98,909,100,11516,11512,11540,11697,13403
99,909,100,11514,11518,11559,11680,13421
99,909,100,11529,11521,11568,11710,13452
98,909,100,11525,11526,11569,11725,13433
98,909,100,11527,11530,11577,11746,13423
98,909,100,11537,11528,11575,11753,13452
99,909,100,11537,11527,11582,11735,13458
98,909,100,11539,11522,11555,11724,13433
98,909,100,11545,11526,11544,11741,13451
98,909,100,11552,11518,11557,11746,13423
98,909,100,11532,11527,11546,11750,13411
98,909,100,11544,11532,11552,11732,13430
98,909,100,11548,11532,11526,11756,13446
98,909,100,11556,11538,11547,11757,13459
98,909,100,11539,11540,11561,11773,13468
98,909,100,11517,11525,11535,11779,13458
98,909,100,11517,11526,11519,11788,13416
98,909,100,11505,11514,11521,11805,13405
98,909,100,11504,11511,11534,11813,13404
98,909,100,11512,11513,11515,11788,13399
98,909,100,11507,11519,11539,11782,13401
98,909,100,11509,11517,11542,11768,13372
98,909,100,11520,11511,11543,11789,13356
98,909,100,11515,11509,11518,11808,13369
98,909,100,11522,11516,11523,11820,13359
98,909,100,11526,11560,11504,11838,13351
97,909,100,11532,11542,11494,11860,13303
97,909,100,11518,11539,11510,11885,13303
97,909,100,11504,11534,11498,11906,13307
97,909,100,11503,11529,11506,11925,13307
97,909,100,11493,11577,11532,11941,13316
97,909,100,11500,11555,11542,11946,13306
97,909,100,11499,11593,11558,11916,13304
97,909,100,11506,11573,11536,11906,13305
97,909,100,11508,11557,11551,11897,13303
97,909,100,11504,11538,11565,11926,13303
97,909,100,11505,11541,11581,11945,13272
97,909,100,11490,11535,11560,11958,13287
97,909,100,11501,11532,11576,11965,13267
97,909,100,11511,11569,11573,11949,13280
97,909,100,11505,11566,11586,11957,13286
97,909,100,11514,11556,11594,11941,13288
97,909,100,11506,11551,11568,11951,13250
97,909,100,11517,11599,11566,11973,13246
97,909,100,11535,11579,11562,11963,13244
97,909,100,11526,11560,11576,11965,13242
97,909,100,11509,11560,11581,11974,13236
97,909,100,11510,11553,11587,11995,13235
96,909,100,11503,11548,11561,12009,13232
96,909,100,11511,11548,11565,12023,13220
96,909,100,11504,11543,11570,12018,13204
96,909,100,11510,11535,11573,12022,13167
96,909,100,11518,11524,11556,12044,13176
96,909,100,11520,11528,11564,12065,13187
96,909,100,11529,11586,11575,12049,13179
96,909,100,11509,11582,11575,12040,13171
96,909,100,11517,11564,11551,12055,13175
96,909,100,11508,11558,11557,12078,13177
96,909,100,11512,11538,11537,12060,13163
96,909,100,11496,11542,11551,12070,13168
96,909,100,11503,11542,11565,12089,13169
96,909,100,11512,11542,11558,12101,13167
95,909,100,11527,11544,11564,12117,13128
95,909,100,11516,11544,11544,12134,13133
95,909,100,11519,11535,11559,12148,13117
94,909,100,11517,11541,11538,12177,13098
94,909,100,11521,11540,11557,12167,13079
94,909,100,11512,11539,11571,12194,13071
94,909,100,11500,11547,11554,12189,13053
94,909,100,11492,11546,11574,12221,13012
94,909,100,11497,11546,11588,12242,13017
93,909,100,11507,11541,11601,12254,12970
93,909,100,11505,11537,11603,12272,12980
93,909,100,11518,11530,11602,12282,12990
93,909,100,11516,11536,11605,12265,12955
93,909,100,11537,11533,11614,12249,12967
94,909,100,11546,11535,11615,12235,12971
93,909,100,11537,11539,11609,12233,12953
93,909,100,11544,11546,11610,12239,12952
93,909,100,11544,11544,11607,12269,12933
92,909,100,11533,11546,11586,12295,12885
92,909,100,11520,11541,11597,12299,12885
92,909,100,11523,11542,11614,12315,12883
92,909,100,11538,11542,11610,12340,12889
91,909,100,11538,11547,11619,12353,12883
91,909,100,11538,11554,11617,12370,12893
91,909,100,11525,11549,11623,12379,12888
91,909,100,11537,11553,11624,12353,12886
91,909,100,11541,11559,11622,12363,12883
91,909,100,11543,11545,11620,12370,12848
91,909,100,11544,11554,11622,12374,12850
91,909,100,11551,11548,11623,12352,12822
91,909,100,11547,11529,11613,12350,12836
90,909,100,11538,11525,11591,12365,12798
90,909,100,11528,11524,11597,12377,12809
90,909,100,11538,11517,11606,12355,12813
90,909,100,11531,11519,11604,12373,12781
90,909,100,11516,11529,11601,12383,12786
90,909,100,11527,11534,11572,12373,12797
90,909,100,11524,11542,11584,12374,12797
90,909,100,11534,11542,11592,12372,12784
90,909,100,11544,11539,11597,12361,12742
89,909,100,11541,11538,11571,12389,12756
88,909,100,11533,11530,11574,12406,12728
88,909,100,11505,11529,11560,12435,12749
87,909,100,11512,11536,11579,12458,12747
87,909,100,11505,11532,11584,12468,12748
87,909,100,11500,11541,11606,12480,12738
86,909,100,11497,11539,11613,12495,12738
86,909,100,11505,11544,11613,12509,12743
86,909,100,11514,11535,11610,12512,12746
86,909,100,11497,11546,11590,12520,12744
86,909,100,11486,11545,11598,12523,12735
86,909,100,11497,11548,11600,12493,12694
86,909,100,11511,11546,11606,12506,12708
86,909,100,11522,11546,11606,12482,12689
86,909,100,11531,11544,11578,12486,12707
86,909,100,11539,11549,11601,12485,12679
86,909,100,11524,11540,11607,12495,12692
85,909,100,11523,11530,11579,12513,12698
84,909,100,11510,11578,11593,12518,12672
85,909,100,11508,11569,11597,12496,12669
85,909,100,11500,11560,11600,12506,12697
85,909,100,11509,11543,11614,12502,12676
85,909,100,11515,11538,11591,12512,12684
85,909,100,11524,11543,11588,12525,12690
84,909,100,11534,11542,11603,12534,12691
85,909,100,11511,11541,11615,12528,12692
84,909,100,11505,11546,11617,12530,12683
82,909,100,11511,11556,11597,12570,12661
79,909,100,11518,11556,11605,12631,12574
78,909,100,11514,11553,11611,12639,12555
78,909,100,11535,11551,11585,12627,12552
78,909,100,11514,11557,11593,12650,12545
78,909,100,11520,11560,11613,12665,12545
78,909,100,11534,11557,11634,12655,12538
77,909,100,11516,11555,11629,12693,12526
77,909,100,11529,11558,11640,12684,12520
77,909,100,11529,11551,11631,12689,12515
77,909,100,11520,11541,11604,12701,12514
76,909,100,11524,11546,11603,12717,12502
76,909,100,11519,11552,11612,12702,12481
76,909,100,11528,11556,11615,12722,12486
76,909,100,11519,11551,11623,12731,12452
76,909,100,11528,11554,11600,12741,12456
75,909,100,11520,11554,11593,12720,12422
76,909,100,11525,11557,11602,12709,12437
76,909,100,11525,11548,11603,12723,12434
75,909,100,11516,11542,11562,12758,12432
75,909,100,11509,11532,11567,12773,12394
75,909,100,11509,11531,11558,12767,12387
75,909,100,11504,11526,11571,12768,12385
74,909,100,11505,11527,11568,12815,12367
74,909,100,11516,11526,11589,12806,12348
74,909,100,11520,11530,11595,12828,12339
73,909,100,11504,11531,11619,12851,12314
73,909,100,11525,11526,11629,12832,12269
73,909,100,11517,11527,11632,12847,12260
73,909,100,11515,11526,11628,12874,12261
73,909,100,11531,11530,11632,12895,12233
73,909,100,11523,11540,11642,12897,12229
72,909,100,11531,11543,11623,12902,12205
72,909,100,11515,11542,11638,12932,12149
72,909,100,11540,11540,11643,12951,12134
72,909,100,11547,11537,11620,12968,12096
72,909,100,11547,11533,11633,12970,12095
71,909,100,11555,11536,11638,12952,12059
71,909,100,11554,11536,11643,12942,12062
72,909,100,11555,11523,11646,12932,12073
71,909,100,11541,11526,11658,12954,12064
71,909,100,11549,11525,11636,12989,12052
71,909,100,11542,11531,11633,12997,12003
71,909,100,11529,11537,11617,12999,11994
71,909,100,11522,11539,11636,13034,11987
71,909,100,11531,11544,11654,13061,11970
71,909,100,11527,11538,11646,13076,11954
71,909,100,11515,11542,11672,13097,11929
70,909,100,11527,11547,11697,13094,11933
70,909,100,11534,11546,11688,13089,11913
70,909,100,11540,11547,11674,13076,11904
70,909,100,11541,11537,11666,13069,11900
70,909,100,11519,11536,11689,13090,11883
70,909,100,11522,11540,11678,13123,11868
70,909,100,11532,11538,11698,13139,11860
70,909,100,11519,11539,11721,13128,11822
70,909,100,11516,11541,11709,13124,11798
70,909,100,11517,11542,11726,13144,11769
70,909,100,11520,11536,11748,13128,11783
70,909,100,11522,11549,11766,13128,11766
70,909,100,11540,11544,11762,13153,11776
70,909,100,11527,11552,11734,13165,11756
70,909,100,11535,11551,11738,13175,11778
70,909,100,11539,11533,11757,13189,11781
70,909,100,11525,11580,11742,13171,11803
70,909,100,11537,11584,11753,13149,11804
70,909,100,11540,11574,11727,13144,11799
70,909,100,11548,11566,11746,13160,11788
70,909,100,11558,11555,11724,13173,11786
70,909,100,11548,11601,11718,13193,11788
70,909,100,11545,11593,11713,13203,11758
70,909,100,11561,11585,11742,13177,11766
70,909,100,11559,11580,11752,13184,11765
69,909,100,11547,11565,11775,13152,11759
69,909,100,11545,11563,11808,13131,11760
69,909,100,11540,11564,11799,13147,11715
69,909,100,11546,11560,11800,13143,11721
69,909,100,11546,11567,11854,13147,11713
69,909,100,11531,11560,11855,13140,11706
69,909,100,11521,11559,11889,13135,11695
69,909,100,11527,11552,11906,13095,11683
68,909,100,11540,11542,11948,13058,11690
68,909,100,11530,11549,11976,13065,11692
68,909,100,11547,11554,12007,13069,11696
68,909,100,11544,11554,12041,13063,11685
68,909,100,11535,11549,12067,13063,11686
68,909,100,11526,11547,12092,13006,11680
67,909,100,11521,11559,12119,12990,11646
67,909,100,11536,11553,12143,12981,11658
67,909,100,11540,11551,12138,12953,11664
67,909,100,11532,11554,12163,12940,11655
67,909,100,11514,11553,12204,12894,11654
66,909,100,11509,11552,12236,12877,11659
66,909,100,11513,11564,12237,12829,11624
65,909,100,11517,11558,12300,12737,11629
65,909,100,11530,11555,12333,12707,11593
64,909,100,11531,11557,12377,12704,11602
64,909,100,11520,11563,12386,12723,11586
64,909,100,11532,11564,12410,12703,11590
64,909,100,11541,11563,12408,12704,11589
64,909,100,11526,11564,12388,12703,11604
64,909,100,11518,11563,12404,12678,11580
64,909,100,11525,11562,12391,12675,11588
63,909,100,11511,11565,12385,12638,11595
62,909,100,11535,11569,12430,12603,11597
61,909,100,11540,11566,12476,12558,11616
60,909,100,11540,11572,12508,12524,11623
59,909,100,11526,11575,12523,12512,11622
58,909,100,11534,11573,12573,12483,11595
57,909,100,11541,11572,12621,12435,11605
56,909,100,11525,11573,12656,12417,11579
55,909,100,11529,11592,12694,12391,11565
54,909,100,11519,11595,12757,12296,11599
53,909,100,11513,11610,12793,12253,11609
53,909,100,11533,11600,12819,12241,11614
53,909,100,11525,11642,12826,12237,11614
53,909,100,11548,11634,12807,12243,11624
53,909,100,11529,11623,12824,12208,11616
53,909,100,11521,11613,12846,12181,11620
52,909,100,11515,11616,12870,12179,11621
52,909,100,11514,11614,12865,12168,11629
52,909,100,11510,11615,12901,12152,11634
52,909,100,11502,11614,12924,12118,11632
52,909,100,11496,11613,12918,12089,11629
52,909,100,11507,11610,12960,12072,11615
51,909,100,11497,11612,12989,12035,11589
51,909,100,11496,11623,13016,12015,11595
51,909,100,11512,11631,13039,12005,11600
51,909,100,11519,11638,13063,11966,11576
51,909,100,11511,11650,13076,11923,11583
50,909,100,11507,11656,13100,11882,11584
50,909,100,11521,11667,13105,11870,11572
50,909,100,11515,11682,13120,11866,11578
50,909,100,11536,11687,13124,11859,11582
50,909,100,11543,11698,13110,11824,11598
50,909,100,11531,11713,13113,11814,11600
50,909,100,11515,11715,13134,11805,11604
50,909,100,11512,11728,13128,11772,11601
50,909,100,11517,11741,13162,11765,11613
50,909,100,11530,11759,13169,11764,11613
49,909,100,11538,11770,13192,11750,11630
49,909,100,11544,11779,13198,11739,11633
49,909,100,11558,11800,13196,11733,11630
49,909,100,11550,11818,13199,11700,11634
49,909,100,11553,11837,13172,11691,11639
49,909,100,11542,11863,13155,11679,11646
49,909,100,11544,11883,13159,11638,11633
48,909,100,11559,11908,13166,11611,11619
48,909,100,11560,11929,13166,11609,11619
48,909,100,11558,11946,13127,11616,11619
48,909,100,11562,11971,13128,11587,11577
48,909,100,11541,11987,13116,11570,11587
48,909,100,11549,12006,13109,11585,11563
48,909,100,11563,12035,13101,11543,11562
47,909,100,11553,12064,13082,11534,11581
47,909,100,11546,12088,13039,11541,11588
47,909,100,11538,12114,12986,11525,11562
47,909,100,11544,12181,12934,11556,11563
46,909,100,11538,12198,12924,11554,11580
46,909,100,11536,12214,12886,11561,11590
46,909,100,11526,12227,12877,11570,11565
46,909,100,11539,12244,12880,11564,11574
46,909,100,11530,12262,12877,11564,11579
46,909,100,11533,12277,12865,11551,11582
45,909,100,11552,12307,12819,11552,11592
45,909,100,11552,12331,12809,11557,11594
44,909,100,11547,12399,12783,11570,11570
44,909,100,11561,12428,12755,11555,11554
43,909,100,11566,12453,12707,11536,11566
42,909,100,11552,12486,12673,11550,11585
41,909,100,11565,12528,12633,11554,11588
40,909,100,11562,12555,12604,11529,11593
38,909,100,11548,12640,12566,11525,11594
37,909,100,11543,12658,12493,11508,11595
36,909,100,11537,12679,12456,11515,11574
36,909,100,11547,12707,12407,11492,11551
35,909,100,11550,12747,12371,11515,11571
34,909,100,11561,12781,12330,11505,11580
34,909,100,11569,12814,12279,11517,11589
33,909,100,11586,12847,12224,11506,11586
32,909,100,11584,12920,12193,11484,11590
32,909,100,11582,12936,12127,11498,11560
32,909,100,11590,12956,12095,11494,11569
32,909,100,11596,12967,12072,11483,11583
32,909,100,11604,12988,12062,11477,11584
31,909,100,11608,13011,12044,11464,11578
31,909,100,11628,13033,11994,11450,11549
31,909,100,11645,13045,11939,11453,11566
31,909,100,11644,13067,11929,11472,11576
30,909,100,11665,13085,11890,11454,11591
30,909,100,11670,13108,11872,11476,11606
30,909,100,11667,13128,11848,11468,11609
30,909,100,11692,13135,11829,11463,11606
30,909,100,11707,13144,11805,11497,11608
30,909,100,11730,13147,11759,11490,11606
30,909,100,11746,13137,11744,11482,11595
29,909,100,11763,13137,11718,11471,11557
29,909,100,11796,13130,11695,11486,11566
29,909,100,11804,13124,11679,11492,11573
29,909,100,11819,13113,11646,11505,11578
29,909,100,11853,13102,11615,11513,11583
29,909,100,11880,13092,11615,11524,11583
28,909,100,11910,13079,11607,11500,11588
28,909,100,11942,13055,11608,11504,11559
28,909,100,11974,13041,11600,11515,11568
28,909,100,12003,13023,11600,11521,11544
28,909,100,12024,13010,11599,11523,11564
28,909,100,12043,12998,11592,11503,11572
28,909,100,12058,12996,11591,11509,11544
28,909,100,12063,12989,11591,11516,11568
27,909,100,12071,12986,11588,11532,11570
27,909,100,12073,12983,11601,11549,11556
27,909,100,12080,12976,11606,11551,11539
27,909,100,12105,12961,11603,11540,11555
27,909,100,12124,12959,11602,11540,11565
27,909,100,12100,12953,11606,11546,11579
27,909,100,12114,12932,11567,11528,11550
27,909,100,12113,12927,11547,11507,11561
27,909,100,12126,12905,11559,11518,11581
27,909,100,12164,12891,11564,11519,11594
26,909,100,12198,12866,11577,11528,11594
26,909,100,12224,12835,11572,11530,11598
26,909,100,12242,12797,11581,11526,11609
25,909,100,12287,12762,11551,11517,11606
25,909,100,12341,12736,11558,11520,11597
23,909,100,12402,12651,11563,11524,11589
22,909,100,12445,12609,11558,11500,11594
21,909,100,12481,12578,11565,11501,11580
20,909,100,12520,12530,11568,11505,11576
17,909,100,12564,12486,11564,11491,11549
14,909,100,12618,12444,11562,11500,11564
12,909,100,12646,12400,11550,11509,11571
10,909,100,12696,12358,11553,11519,11573
9,909,100,12724,12325,11554,11515,11569
8,909,100,12776,12286,11548,11483,11580
7,909,100,12815,12246,11521,11486,11572
6,909,100,12855,12202,11518,11490,11536
6,909,100,12903,12170,11517,11499,11545
5,909,100,12920,12137,11496,11508,11555
5,909,100,12948,12099,11493,11481,11533
4,909,100,12966,12062,11508,11479,11539
4,909,100,12993,12029,11509,11456,11511
3,909,100,13023,12006,11521,11468,11533
3,909,100,13043,11975,11494,11471,11548
2,909,100,13124,11904,11496,11468,11569
2,909,100,13145,11871,11516,11478,11546
2,909,100,13175,11847,11535,11489,11569
2,909,100,13197,11866,11540,11501,11548
1,909,100,13223,11846,11546,11510,11558
1,909,100,13242,11811,11542,11492,11565
1,909,100,13268,11776,11516,11484,11570
1,909,100,13268,11729,11513,11505,11579
1,909,100,13280,11713,11517,11488,11551
0,909,100,13284,11694,11517,11498,11527
0,909,100,13304,11684,11528,11499,11512
0,909,100,13289,11659,11491,11500,11531
0,909,100,13285,11645,11500,11511,11546
0,909,100,13287,11636,11504,11484,11566
0,909,100,13270,11615,11492,11486,11583
0,909,100,13259,11598,11501,11479,11563
0,909,100,13234,11592,11506,11462,11567
0,909,100,13218,11577,11518,11471,11570
1,909,100,13191,11567,11531,11490,11574
1,909,100,13172,11553,11531,11472,11571
1,909,100,13121,11543,11534,11452,11573
1,909,100,13078,11528,11531,11464,11581
1,909,100,13039,11526,11522,11462,11595
1,909,100,12994,11526,11518,11450,11573
1,909,100,12924,11516,11510,11468,11578
1,909,100,12791,11504,11470,11495,11574
1,909,100,12728,11502,11484,11502,11573
1,909,100,12670,11504,11495,11478,11547
1,909,100,12599,11508,11510,11470,11555
1,909,100,12546,11506,11481,11473,11563
1,909,100,12475,11510,11489,11477,11573
0,909,100,12430,11511,11471,11490,11574
1,909,100,12375,11497,11480,11502,11583
1,909,100,12329,11500,11495,11494,11556
1,909,100,12288,11490,11472,11505,11562
1,909,100,12249,11497,11486,11505,11564
1,909,100,12207,11495,11487,11517,11570
1,909,100,12137,11480,11466,11511,11545
1,909,100,12089,11471,11476,11515,11533
1,909,100,12053,11475,11485,11525,11553
1,909,100,12023,11474,11493,11505,11572
0,909,100,11998,11487,11468,11488,11572
0,909,100,11964,11483,11467,11505,11582
65535,909,100,11933,11484,11474,11510,11578
65535,909,100,11866,11477,11483,11510,11551
65535,909,100,11821,11471,11478,11497,11562
65535,909,100,11799,11480,11490,11499,11564
65535,909,100,11755,11484,11490,11506,11577
65535,909,100,11706,11495,11492,11491,11589
65535,909,100,11682,11500,11501,11503,11594
65535,909,100,11659,11492,11498,11485,11554
65535,909,100,11630,11492,11479,11500,11566
65535,909,100,11607,11490,11452,11528,11566
65535,909,100,11576,11505,11464,11529,11575
65535,909,100,11566,11533,11474,11577,11574
29,909,100,11566,12671,11478,12163,11582
29,909,100,11559,14636,11483,12699,11586
29,909,100,11548,15493,11488,13225,11561
29,909,100,11540,15654,11494,13943,11576
30,909,100,11524,15287,11493,15113,11586
70,909,100,11508,15118,11495,16730,11558
70,909,100,11517,16240,11489,20430,11567
70,909,100,11496,15528,11486,21578,11549
70,909,100,11499,14526,11487,19080,11519
70,909,100,11505,13762,11483,17200,11526
70,909,100,11487,13190,11475,15777,11524
70,909,100,11471,12758,11482,14698,11522
70,909,100,11453,12422,11480,13869,11519
70,909,100,11465,12185,11491,13253,11519
70,909,100,11471,11997,11482,12819,11487
70,909,100,11470,11857,11480,12478,11507
70,909,100,11476,11749,11478,12201,11487
69,909,100,11467,11682,11482,12005,11470
65535,909,100,11452,11621,11478,11873,11481
65535,909,100,11460,11566,11477,11767,11452
65535,909,100,11469,11530,11445,11676,11463
65535,909,100,11458,11506,11460,11614,11451
65535,909,100,11443,11481,11456,11576,11459
65535,909,100,11439,11469,11459,11524,11478
65535,909,100,11430,11511,11457,11486,11486
65535,909,100,11434,11494,11452,11458,11449
65535,909,100,11446,11483,11430,11459,11479
65535,909,100,11440,11474,11441,11429,11492
65535,909,100,11428,11456,11443,11415,11466
65535,909,100,11422,11448,11452,11422,11475
65535,909,100,11434,11446,11461,11401,11487
65535,909,100,11449,11487,11473,11412,11492
65535,909,100,11461,11473,11471,11429,11508
65535,909,100,11477,11463,11449,11444,11518
65535,909,100,11464,11455,11460,11415,11533
65535,909,100,11462,11449,11438,11397,11506
65535,909,100,11475,11443,11415,11409,11525
65535,909,100,11463,11439,11421,11421,11527
65535,909,100,11453,11439,11432,11401,11524
